Constraint,Body,Lower,Upper,Raw_violation,Relative_violation
"Idelta_im_con[feeder2_989,2,990]",-1.2050491742539786,0.0,0.0,1.2050491742539786,1.0
"Idelta_im_con[feeder2_963,2,30]",1.2012432954098653,0.0,0.0,1.2012432954098653,1.0
"Idelta_im_con[feeder2_973,3,870]",1.1859975205734372,0.0,0.0,1.1859975205734372,1.0
"Idelta_im_con[feeder2_963,2,240]",-1.1820885039648914,0.0,0.0,1.1820885039648914,1.0
"Idelta_im_con[feeder2_963,2,1410]",-1.1769183623112163,0.0,0.0,1.1769183623112163,1.0
"Idelta_im_con[feeder2_989,3,870]",-1.1762604269109218,0.0,0.0,1.1762604269109218,1.0
"Idelta_im_con[feeder2_989,1,1050]",-1.176104058923608,0.0,0.0,1.176104058923608,1.0
"Idelta_im_con[feeder2_973,1,1050]",1.1760299994966772,0.0,0.0,1.1760299994966772,1.0
"Idelta_im_con[feeder2_973,2,990]",1.1700223848602036,0.0,0.0,1.1700223848602036,1.0
"Idelta_im_con[feeder2_952,2,270]",-1.1675241787042978,0.0,0.0,1.1675241787042978,1.0
"Idelta_im_con[feeder2_952,2,1260]",1.1491830982699867,0.0,0.0,1.1491830982699867,1.0
"Idelta_im_con[feeder2_973,3,1110]",-1.1378954022693506,0.0,0.0,1.1378954022693506,1.0
"Idelta_im_con[feeder2_989,3,1110]",1.1347888769517471,0.0,0.0,1.1347888769517471,1.0
"Idelta_im_con[feeder2_963,2,1260]",-1.090799566161337,0.0,0.0,1.090799566161337,1.0
"Idelta_im_con[feeder2_963,2,1200]",-1.087014824831499,0.0,0.0,1.087014824831499,1.0
"Idelta_im_con[feeder2_973,3,1440]",1.0863551872535027,0.0,0.0,1.0863551872535027,1.0
"Idelta_re_con[feeder2_973,3,840]",-1.073478389531374,0.0,0.0,1.073478389531374,1.0
"Idelta_im_con[feeder2_989,3,1440]",-1.0661725465561815,0.0,0.0,1.0661725465561815,1.0
"Idelta_im_con[feeder2_989,2,540]",1.0659344680751608,0.0,0.0,1.0659344680751608,1.0
"Idelta_im_con[feeder2_973,2,540]",-1.0653308715773164,0.0,0.0,1.0653308715773164,1.0
"Idelta_re_con[feeder2_989,3,840]",1.0586679801608625,0.0,0.0,1.0586679801608625,1.0
"Idelta_im_con[feeder2_952,2,450]",1.0521181349995459,0.0,0.0,1.0521181349995459,1.0
"Idelta_im_con[feeder2_952,2,1290]",1.0513896593074605,0.0,0.0,1.0513896593074605,1.0
