Time_sample,Line,Phase,I_limit_A,OPF_I_A,DSS_I_A,OPF_loading_percent,DSS_loading_percent
30,feeder2_line20,1,99.0,5.483687400337734e-07,8.864031428856833e-07,5.539078182159327e-07,8.953567099855387e-07
30,feeder2_line20,2,99.0,5.493990374847677e-07,8.879072197487403e-07,5.549485227118866e-07,8.968759795441822e-07
30,feeder2_line20,3,99.0,1.5845595542357027,1.5845885276794434,1.6005652062986895,1.6005944724034782
30,feeder2_line21,1,354.6,71.80194039367935,71.79757690429688,20.248714155013914,20.24748361655298
30,feeder2_line21,2,354.6,87.27995829570565,87.28075408935547,24.61363742123679,24.613861841329797
30,feeder2_line21,3,354.6,77.01478533162712,77.01612854003906,21.71877758929135,21.719156384669784
30,feeder2_line22,1,99.0,5.734129678107522e-07,1.0163406614083215e-06,5.792050179906588e-07,1.0266067286952742e-06
30,feeder2_line22,2,99.0,0.09365118610280962,0.09365185350179672,0.09459715767960568,0.09459783181999669
30,feeder2_line22,3,99.0,5.73755378283699e-07,1.0169623010369833e-06,5.795508871552515e-07,1.0272346475121044e-06
30,feeder2_line23,1,99.0,5.734106865235523e-07,9.513790359960694e-07,5.792027136601539e-07,9.60988925248555e-07
30,feeder2_line23,2,99.0,5.744317770709259e-07,9.53064215991617e-07,5.802341182534605e-07,9.626911272642595e-07
30,feeder2_line23,3,99.0,0.12722783821981243,0.1272280216217041,0.12851296789880043,0.12851315315323647
30,feeder2_line24,1,354.6,71.80196262278103,71.7975845336914,20.248720423796115,20.247485768102482
30,feeder2_line24,2,354.6,87.37341480287199,87.37419128417969,24.639992894210938,24.640211868070978
30,feeder2_line24,3,354.6,77.14033021636611,77.14165496826172,21.75418223811791,21.754555828613004
30,feeder2_line25,1,99.0,0.09380531714208194,0.09380443394184113,0.09475284559806257,0.0947519534766072
30,feeder2_line25,2,99.0,4.979754636738942e-08,6.931891221029218e-07,5.0300551886251937e-08,7.001910324271937e-07
30,feeder2_line25,3,99.0,5.006173581618401e-08,6.923459636709595e-07,5.056740991533738e-08,6.993393572433934e-07
30,feeder2_line26,1,99.0,0.22049459266244464,0.2204928696155548,0.2227218107701461,0.22272007031874222
30,feeder2_line26,2,99.0,5.49780249342689e-07,8.588237960793776e-07,5.553335851946354e-07,8.674987839185633e-07
30,feeder2_line26,3,99.0,5.489335295302606e-07,8.577759444960975e-07,5.544783126568289e-07,8.664403479758561e-07
30,feeder2_line27,1,354.6,72.11512549559873,72.1107177734375,20.33703482673399,20.335791814280174
30,feeder2_line27,2,354.6,87.37344080218566,87.37419128417969,24.640000226222686,24.640211868070978
30,feeder2_line27,3,354.6,77.14035574621866,77.14165496826172,21.754189437737917,21.754555828613004
30,feeder2_line28,1,99.0,2.544977212458707e-06,7.119509746189578e-07,2.570684052988593e-06,7.191423986050079e-07
30,feeder2_line28,2,99.0,0.10836713031503815,0.10836698114871979,0.10946174779296784,0.10946159711991897
30,feeder2_line28,3,99.0,2.545883745463702e-06,7.124619969545165e-07,2.571599742892628e-06,7.196585827823399e-07
30,feeder2_line29,1,354.6,72.11513631555349,72.1107177734375,20.337037878046665,20.335791814280174
30,feeder2_line29,2,354.6,87.48176568689341,87.48250579833984,24.670548699067513,24.67075741633949
30,feeder2_line29,3,354.6,77.14036675523165,77.14165496826172,21.75419254236651,21.754555828613004
30,feeder2_line30,1,266.40000000000003,11.35330662853981,11.352951049804688,4.261751737439869,4.261618261938696
30,feeder2_line30,2,266.40000000000003,1.6427233464264697,1.642898678779602,0.6166378928027287,0.6167037082506013
30,feeder2_line30,3,266.40000000000003,1.5530187859374838,1.5531333684921265,0.5829650097362926,0.5830080212057531
30,feeder2_line31,1,354.6,83.39677813135471,83.39199829101562,23.518549952440697,23.517201999722396
30,feeder2_line31,2,354.6,88.4864884040243,88.48690032958984,24.953888438811138,24.954004605073276
30,feeder2_line31,3,354.6,78.32932601913076,78.33032989501953,22.08948844307128,22.08977154399874
30,feeder2_line32,1,354.6,83.39682143174933,83.39199829101562,23.518562163493886,23.517201999722396
30,feeder2_line32,2,354.6,88.74314092287875,88.74351501464844,25.02626647571313,25.026371972546087
30,feeder2_line32,3,354.6,78.3293719820771,78.33032989501953,22.089501404985082,22.08977154399874
30,feeder2_line33,1,99.0,4.998283130275014e-08,6.877055511722574e-07,5.0487708386616305e-08,6.946520718911691e-07
30,feeder2_line33,2,99.0,0.2577893578106749,0.2577900290489197,0.26039329071785344,0.2603939687362825
30,feeder2_line33,3,99.0,5.0198181964300025e-08,6.882214051984192e-07,5.070523430737376e-08,6.951731365640599e-07
30,feeder2_line34,1,354.6,83.39680749802233,83.39199829101562,23.518558234072845,23.517201999722396
30,feeder2_line34,2,354.6,88.74312674277999,88.74351501464844,25.026262476813304,25.026371972546087
30,feeder2_line34,3,354.6,78.60471732979023,78.6056900024414,22.16715096722793,22.167425268595995
30,feeder2_line35,1,99.0,2.9987856290898645e-07,7.617372261847777e-07,3.029076393020065e-07,7.694315416007855e-07
30,feeder2_line35,2,99.0,3.005156522470054e-07,7.634861276528682e-07,3.0355116388586403e-07,7.711981087402708e-07
30,feeder2_line35,3,99.0,0.2753713539320599,0.27537229657173157,0.2781528827596565,0.278153834920941
30,feeder2_line36,1,354.6,92.80595729708789,92.80121612548828,26.172012774136455,26.17067572630803
30,feeder2_line36,2,354.6,88.74307824713362,88.74351501464844,25.026248800658095,25.026371972546087
30,feeder2_line36,3,354.6,78.60466495628215,78.6056900024414,22.167136197485096,22.167425268595995
30,feeder2_line37,1,99.0,9.459066300437314,9.459088325500488,9.554612424684155,9.554634672222715
30,feeder2_line37,2,99.0,3.005860985484235e-07,8.449814004052314e-07,3.0362232176608435e-07,8.535165660658903e-07
30,feeder2_line37,3,99.0,3.0019740797619744e-07,8.436121561317123e-07,3.032297050264621e-07,8.521334910421335e-07
30,feeder2_line38,1,99.0,3.2463120650120586e-07,7.77160835241375e-07,3.2791030959717764e-07,7.850109446882576e-07
30,feeder2_line38,2,99.0,0.2125300335298466,0.21253059804439545,0.21467680154529958,0.2146773717620156
30,feeder2_line38,3,99.0,3.2502602135347406e-07,7.778594977025932e-07,3.283091124782566e-07,7.857166643460538e-07
30,feeder2_line39,1,266.40000000000003,11.353315557986381,11.352951049804688,4.261755089334227,4.261618261938696
30,feeder2_line39,2,266.40000000000003,1.5052253513768195,1.5054584741592407,0.5650245312976049,0.5651120398495648
30,feeder2_line39,3,266.40000000000003,1.5530272989492349,1.5531342029571533,0.5829682053112742,0.5830083344433757
30,feeder2_line40,1,354.6,92.89959964937125,92.8947982788086,26.198420656901085,26.197066632489733
30,feeder2_line40,2,354.6,88.74314161551922,88.74351501464844,25.026266671043206,25.026371972546087
30,feeder2_line40,3,354.6,78.60473437295819,78.6056900024414,22.167155773535868,22.167425268595995
30,feeder2_line41,1,99.0,0.09360909024014206,0.09360761195421219,0.09455463660620411,0.09455314338809312
30,feeder2_line41,2,99.0,4.991179502456973e-08,7.384714990621433e-07,5.0415954570272454e-08,7.459308071334781e-07
30,feeder2_line41,3,99.0,5.024402471226492e-08,7.372557320195483e-07,5.0751540113398914e-08,7.447027596157054e-07
30,feeder2_line42,1,99.0,2.9960868512066e-07,7.500458991671621e-07,3.0263503547541413e-07,7.576221203708709e-07
30,feeder2_line42,2,99.0,3.0029717982586485e-07,7.519387281718082e-07,3.0333048467259076e-07,7.595340688604123e-07
30,feeder2_line42,3,99.0,0.18990585234528068,0.18990477919578552,0.1918240932780613,0.19182300928867224
30,feeder2_line43,1,266.40000000000003,11.353214264007677,11.352951049804688,4.261717066068948,4.261618261938696
30,feeder2_line43,2,266.40000000000003,1.505321255794512,1.5054596662521362,0.5650605314543963,0.5651124873318829
30,feeder2_line43,3,266.40000000000003,1.413873324370227,1.4139753580093384,0.5307332298687037,0.5307715307842861
30,feeder2_line44,1,354.6,92.89964181484576,92.8947982788086,26.198432547897845,26.197066632489733
30,feeder2_line44,2,354.6,88.74318418329356,88.74351501464844,25.026278675491696,25.026371972546087
30,feeder2_line44,3,354.6,79.7233275253239,79.72423553466797,22.48260787516184,22.482863940966713
30,feeder2_line45,1,99.0,4.99927895809846e-08,5.811835990243708e-07,5.0497767253519795e-08,5.870541404286574e-07
30,feeder2_line45,2,99.0,4.9924004562909263e-08,5.824609843330109e-07,5.042828743728208e-08,5.883444286192029e-07
30,feeder2_line45,3,99.0,1.585751241466901,1.5857820510864258,1.6017689307746477,1.6018000516024502
30,feeder2_line46,1,99.0,5.74224417585388e-07,1.3597082215710543e-06,5.800246642276646e-07,1.37344264805157e-06
30,feeder2_line46,2,99.0,5.756765557016261e-07,1.3631299680127995e-06,5.814914704056829e-07,1.3768989575886864e-06
30,feeder2_line46,3,99.0,1.314204924524327,1.314214825630188,1.3274797217417447,1.3274897228587756
30,feeder2_line47,1,266.40000000000003,11.3532243553998,11.352951049804688,4.261720854129053,4.261618261938696
30,feeder2_line47,2,266.40000000000003,1.5055006939158253,1.5054607391357422,0.5651278881065409,0.5651128900659692
30,feeder2_line47,3,266.40000000000003,0.169853963371341,0.1695849895477295,0.06375899525951238,0.06365802910950806
30,feeder2_line48,1,99.0,0.13627379068707973,0.1362716108560562,0.13765029362331288,0.13764809177379417
30,feeder2_line48,2,99.0,4.982593260837106e-08,7.339298804254213e-07,5.0329224856940465e-08,7.413433135610316e-07
30,feeder2_line48,3,99.0,5.015929803802297e-08,7.328466153921909e-07,5.066595761416462e-08,7.402491064567585e-07
30,feeder2_line49,1,266.40000000000003,11.219902624574763,11.219651222229004,4.21167515937491,4.211580789125001
30,feeder2_line49,2,266.40000000000003,1.5054821284910773,1.505461573600769,0.5651209191032571,0.5651132033035919
30,feeder2_line49,3,266.40000000000003,0.16983635071053538,0.16958484053611755,0.06375238390035111,0.0636579731742183
30,feeder2_line50,1,99.0,5.741591677531568e-07,1.2372921673886594e-06,5.79958755306219e-07,1.249790068069353e-06
30,feeder2_line50,2,99.0,1.4777330203850199,1.4777195453643799,1.492659616550525,1.4926460054185655
30,feeder2_line50,3,99.0,5.748200198625803e-07,1.2387193919494166e-06,5.80626282689475e-07,1.2512317090398147e-06
30,feeder2_line51,1,99.0,10.563814866052597,10.563796997070312,10.670520066719796,10.67050201724274
30,feeder2_line51,2,99.0,5.756587337772022e-07,1.3467307553582941e-06,5.814734684618204e-07,1.3603340963215093e-06
30,feeder2_line51,3,99.0,5.747991914349511e-07,1.3447471474137274e-06,5.80605243873688e-07,1.358330451933058e-06
30,feeder2_line52,1,266.40000000000003,0.6559762494039716,0.6558767557144165,0.24623733085734664,0.24619998337628243
30,feeder2_line52,2,266.40000000000003,0.04882340138232658,0.04871935024857521,0.01832710262099346,0.018288044387603303
30,feeder2_line52,3,266.40000000000003,0.16969759027657147,0.1695844531059265,0.06370029665036465,0.0636578277424649
30,feeder2_line53,1,99.0,5.491705670433953e-07,7.551499265900929e-07,5.547177444882781e-07,7.627777036263565e-07
30,feeder2_line53,2,99.0,0.04871895409610718,0.04871903732419014,0.04921106474354261,0.049211148812313275
30,feeder2_line53,3,99.0,5.497389451181623e-07,7.560133781225886e-07,5.552918637557195e-07,7.636498768915036e-07
30,feeder2_line54,1,266.40000000000003,0.6557991455165729,0.6558767557144165,0.24617085041913397,0.24619998337628243
30,feeder2_line54,2,266.40000000000003,8.58451081048731e-05,4.644367436412722e-06,3.222413967900642e-05,1.7433811698245951e-06
30,feeder2_line54,3,266.40000000000003,0.16950537352108824,0.16958433389663696,0.0636281432136217,0.06365778299423308
30,feeder2_line55,1,99.0,0.1811545992623119,0.1811528205871582,0.18298444369930494,0.18298264705773556
30,feeder2_line55,2,99.0,4.997004102342434e-08,7.342732715187594e-07,5.047478891254984e-08,7.416901732512722e-07
30,feeder2_line55,3,99.0,5.030589081609193e-08,7.329966820179834e-07,5.0814031127365586e-08,7.404006889070539e-07
30,feeder2_line56,1,354.6,93.08020881008086,93.07532501220703,26.249353866351058,26.24797659678709
30,feeder2_line56,2,354.6,88.74321697169104,88.74351501464844,25.026287922078687,25.026371972546087
30,feeder2_line56,3,354.6,79.72335989788631,79.72423553466797,22.482617004480066,22.482863940966713
30,feeder2_line57,1,99.0,7.4980771844758e-07,1.5467979892491712e-06,7.573815337854342e-07,1.5624222113627993e-06
30,feeder2_line57,2,99.0,7.47372966293868e-07,1.5508603610214777e-06,7.549221881756242e-07,1.566525617193412e-06
30,feeder2_line57,3,99.0,0.16958241852323838,0.16958391666412354,0.17129537224569533,0.1712968855193167
30,feeder2_line58,1,266.40000000000003,0.6558618365066432,0.6558767557144165,0.24619438307306424,0.24619998337628243
30,feeder2_line58,2,266.40000000000003,1.9033545803923334e-05,2.696408500924008e-06,7.144724400872122e-06,1.0121653531997026e-06
30,feeder2_line58,3,266.40000000000003,1.899774258109e-05,2.692716634555836e-06,7.13128475266141e-06,1.0107795174759144e-06
30,feeder2_line59,1,99.0,4.99918377981513e-08,5.376709850679617e-07,5.049680585671848e-08,5.431020051191533e-07
30,feeder2_line59,2,99.0,4.9828312967549134e-08,5.390879209699051e-07,5.033162926015064e-08,5.445332535049546e-07
30,feeder2_line59,3,99.0,0.10809938018370069,0.10809965431690216,0.10919129311484918,0.10919157001707289
30,feeder2_line60,1,99.0,2.995807150014387e-07,8.125913950607355e-07,3.0260678282973607e-07,8.207993889502379e-07
30,feeder2_line60,2,99.0,3.002979958384922e-07,8.14728252862551e-07,3.033313089277699e-07,8.22957831174294e-07
30,feeder2_line60,3,99.0,0.061620978989824285,0.06162136420607567,0.06224341312103463,0.06224380222835926
30,feeder2_line61,1,266.40000000000003,0.19841358653242455,0.1985843926668167,0.07447957452418338,0.07454369094099725
30,feeder2_line61,2,266.40000000000003,1.2532779316760174,1.2534846067428589,0.47044967405255905,0.4705272547833554
30,feeder2_line61,3,266.40000000000003,1.0446997423952282,1.0449038743972778,0.3921545579561667,0.3922311840830622
30,feeder2_line62,1,354.6,93.27821840252022,93.27356719970703,26.30519413494648,26.303882459026234
30,feeder2_line62,2,354.6,89.75232226218166,89.75285339355469,25.310863582115527,25.31101336535665
30,feeder2_line62,3,354.6,80.55607588443408,80.55719757080078,22.71744948799607,22.717765812408565
30,feeder2_line63,1,99.0,0.3600172935498562,0.36001425981521606,0.3636538318685416,0.3636507674901172
30,feeder2_line63,2,99.0,5.756865178340124e-07,1.2249262226760038e-06,5.815015331656691e-07,1.2372992148242462e-06
30,feeder2_line63,3,99.0,5.748183849600726e-07,1.2231153050379362e-06,5.806246312728006e-07,1.2354700050888245e-06
30,feeder2_line64,1,99.0,0.2958726272385715,0.2958715856075287,0.29886123963492073,0.2988601874823522
30,feeder2_line64,2,99.0,9.987193017167671e-12,3.2266731864183384e-07,1.0088073754714818e-11,3.2592658448670085e-07
30,feeder2_line64,3,99.0,5.913276361773951e-12,3.221946371922968e-07,5.973006426034294e-12,3.254491284770675e-07
30,feeder2_line65,1,99.0,5.000740324289888e-08,6.444645350711653e-07,5.051252852818069e-08,6.509742778496619e-07
30,feeder2_line65,2,99.0,0.27961830746147254,0.2796192765235901,0.2824427348095682,0.282443713660192
30,feeder2_line65,3,99.0,5.038741052629322e-08,6.44360909518582e-07,5.089637426898305e-08,6.508696055743253e-07
30,feeder2_line66,1,354.6,93.27816407670612,93.27356719970703,26.305178814637937,26.303882459026234
30,feeder2_line66,2,354.6,90.03090577986991,90.031494140625,25.389426333860662,25.389592256239425
30,feeder2_line66,3,354.6,80.55602169207958,80.55719757080078,22.717434205324192,22.717765812408565
30,feeder2_line67,1,99.0,2.500176494343353e-08,3.641022772171709e-07,2.5254308023670234e-08,3.6778007799714237e-07
30,feeder2_line67,2,99.0,2.5000553524107787e-08,3.6477544540503004e-07,2.525308436778564e-08,3.684600458636667e-07
30,feeder2_line67,3,99.0,0.09353645378597586,0.09353756159543991,0.09448126645048066,0.09448238544993931
30,feeder2_line68,1,266.40000000000003,0.19845420571955572,0.19858436286449432,0.07449482196680018,0.0745436797539393
30,feeder2_line68,2,266.40000000000003,1.2533310290984028,1.2534849643707275,0.4704696055174184,0.4705273890280508
30,feeder2_line68,3,266.40000000000003,0.9760728733948683,0.97622150182724,0.3663937212443199,0.36644951269791287
30,feeder2_line69,1,99.0,1.560760458810773,1.5607751607894897,1.5765257159704777,1.57654056645403
30,feeder2_line69,2,99.0,2.5621744689357892e-06,6.703099302285409e-07,2.58805501912706e-06,6.770807376045868e-07
30,feeder2_line69,3,99.0,2.5545038576287e-06,6.690542591059057e-07,2.5803069268976766e-06,6.758123829352583e-07
30,feeder2_line70,1,354.6,94.20303017212026,94.19849395751953,26.565998356491896,26.564719108155533
30,feeder2_line70,2,354.6,90.03082240423436,90.031494140625,25.38940282127308,25.389592256239425
30,feeder2_line70,3,354.6,80.55592983985173,80.55719757080078,22.71740830227065,22.717765812408565
30,feeder2_line71,1,99.0,5.0007228636538985e-08,7.193370947788935e-07,5.051235215812018e-08,7.266031260392864e-07
30,feeder2_line71,2,99.0,1.429344844237457,1.429343342781067,1.4437826709469261,1.44378115432431
30,feeder2_line71,3,99.0,5.0419985709301164e-08,7.191020472419041e-07,5.09292784942436e-08,7.263657042847516e-07
30,feeder2_line72,1,354.6,94.20313330552361,94.19849395751953,26.566027440926,26.564719108155533
30,feeder2_line72,2,354.6,90.94132430416313,90.94190216064453,25.646171546577307,25.646334506667944
30,feeder2_line72,3,354.6,80.5560322852927,80.55719757080078,22.717437192693936,22.717765812408565
30,feeder2_line73,1,99.0,6.010209803249321e-07,1.541445044495049e-06,6.070918993181133e-07,1.5570151964596453e-06
30,feeder2_line73,2,99.0,0.2578481427465223,0.25784897804260254,0.26045266944093165,0.260453513174346
30,feeder2_line73,3,99.0,6.011954353925908e-07,1.541490746603813e-06,6.072681165581725e-07,1.5570613602058717e-06
30,feeder2_line74,1,99.0,5.0002644166517804e-08,4.5974044837748806e-07,5.0507721380321014e-08,4.64384291290392e-07
30,feeder2_line74,2,99.0,0.9767213527090396,0.9767457246780396,0.9865872249586259,0.9866118431091309
30,feeder2_line74,3,99.0,5.034723488095089e-08,4.597588940669084e-07,5.08557928090413e-08,4.644029232999075e-07
30,feeder2_line75,1,266.40000000000003,0.1985533808062436,0.19858425855636597,0.07453204985219354,0.07454364059923646
30,feeder2_line75,2,266.40000000000003,0.089330528011951,0.0893641784787178,0.033532480484966584,0.033545112041560736
30,feeder2_line75,3,266.40000000000003,0.9761618595919662,0.9762232303619385,0.36642712447145875,0.36645016154727417
30,feeder2_line76,1,99.0,0.1985869088419309,0.19858418405056,0.2005928372140716,0.20059008489955554
30,feeder2_line76,2,99.0,8.531059295405299e-07,1.592990884091705e-06,8.617231611520503e-07,1.6090817011027324e-06
30,feeder2_line76,3,99.0,8.514429749167463e-07,1.5901276810836862e-06,8.600434090068144e-07,1.6061895768522082e-06
30,feeder2_line77,1,99.0,2.5000043574406082e-08,5.77748210162099e-07,2.525256926707685e-08,5.835840506687869e-07
30,feeder2_line77,2,99.0,2.4998972515898693e-08,5.787985060123901e-07,2.525148738979666e-08,5.846449555680708e-07
30,feeder2_line77,3,99.0,0.9762006661434266,0.9762251973152161,0.9860612789327542,0.9860860578941576
30,feeder2_line78,1,266.40000000000003,1.5320022099284494e-11,9.581208360032178e-07,5.750759046277962e-12,3.596549684696763e-07
30,feeder2_line78,2,266.40000000000003,0.08936321977824767,0.08936396986246109,0.033544752169011885,0.03354503373215506
30,feeder2_line78,3,266.40000000000003,9.858474260456713e-12,9.583485507391742e-07,3.700628476147414e-12,3.5974044697416443e-07
30,feeder2_line79,1,354.6,2.0610967581794735,2.060837745666504,0.5812455606823106,0.5811725171084331
30,feeder2_line79,2,354.6,1.9687846720985909,1.9684761762619019,0.5552128234908603,0.5551258252289627
30,feeder2_line79,3,354.6,3.737306922118091,3.7370071411132812,1.0539500626390557,1.053865522028562
30,feeder2_line80,1,354.6,95.6858750229927,95.68065643310547,26.98417231330871,26.982700629753374
30,feeder2_line80,2,354.6,92.68007546740802,92.68013000488281,26.13651310417598,26.13652848417451
30,feeder2_line80,3,354.6,83.81517460301556,83.81580352783203,23.636541061200102,23.636718422964474
30,feeder2_line81,1,354.6,95.68584029620477,95.68065643310547,26.984162520080307,26.982700629753374
30,feeder2_line81,2,354.6,92.68003728928548,92.68013000488281,26.136502337643957,26.13652848417451
30,feeder2_line81,3,354.6,84.06540291207287,84.06605529785156,23.707107420212317,23.707291398153288
30,feeder2_line82,1,354.6,2.7501304382024327e-11,7.383280262729386e-07,7.755584992110639e-12,2.0821433341030417e-07
30,feeder2_line82,2,354.6,7.90091912535108e-13,7.392946486106666e-07,2.2281215807532654e-13,2.0848692854220716e-07
30,feeder2_line82,3,354.6,0.2504794452556423,0.25048062205314636,0.07063718140317041,0.07063751326935881
30,feeder2_line83,1,354.6,95.68601877495074,95.68065643310547,26.984212852495975,26.982700629753374
30,feeder2_line83,2,354.6,93.2623382970837,93.26226806640625,26.300715819820557,26.30069601421496
30,feeder2_line83,3,354.6,84.06557729850633,84.06605529785156,23.707156598563543,23.707291398153288
30,feeder2_line84,1,354.6,3.957954351529445e-12,1.305195951317728e-06,1.1161743800139438e-12,3.680755643874021e-07
30,feeder2_line84,2,354.6,0.9836514374909673,0.9836218357086182,0.2773974725016828,0.2773891245653181
30,feeder2_line84,3,354.6,2.09309904263696e-11,1.3045494142716052e-06,5.902704575964354e-12,3.67893235835196e-07
